,Units,scenario,region,Year,value
469,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2030,679.0229487270365
470,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2035,714.3349663036958
471,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2040,744.1407867796447
472,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2045,774.7810792985948
473,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2050,811.9005503962709
474,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2055,859.0202314207695
475,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2060,911.5489824567901
476,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2065,970.2193538199544
477,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2070,1038.2669183138523
478,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2075,1098.8225613539787
479,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2080,1146.4433145409673
480,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2085,1183.2350072250188
481,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2090,1213.354135796323
482,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2095,1240.8019863847608
483,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Middle East,2100,1270.7430082122255
484,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,1975,3.7024089929999997
485,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,1990,17.849544348000002
486,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2005,35.45604977
487,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2010,42.28607361000001
488,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2015,48.47652433532001
489,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2020,54.965555289655974
490,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2025,64.7780052005817
491,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2030,75.75611379929093
492,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2035,87.83222357787791
493,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2040,105.35449331468199
494,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2045,121.279845006659
495,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2050,135.8303333290954
496,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2055,151.49395967122177
497,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2060,170.38812180520213
498,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2065,188.42362814138806
499,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2070,206.70603534408653
500,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2075,223.28507660073157
501,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2080,238.10486659733462
502,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2085,249.987010338425
503,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2090,262.3652003093937
504,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2095,275.45644674622326
505,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Pakistan,2100,288.7877838596378
506,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,1975,267.05704057
507,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,1990,673.7592318999997
508,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2005,451.8201721129999
509,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2010,467.70411544399997
510,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2015,471.2195496899997
511,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2020,535.0878414020001
512,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2025,540.1898203569996
513,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2030,536.5066816325445
514,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2035,524.9057533295793
515,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2040,512.3158745834603
516,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2045,499.7630618091337
517,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2050,487.6135651238727
518,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2055,479.9410738112478
519,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2060,477.06498054444296
520,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2065,470.98019514908975
521,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2070,476.2232422070146
522,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2075,480.1847795731898
523,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2080,477.9186240938577
524,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2085,475.8483776006648
525,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2090,474.86340682121767
526,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2095,474.9569131624969
527,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Russia,2100,474.7729603441791
528,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,1975,27.771397999999994
529,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,1990,94.92331996
530,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2005,123.94225391000003
531,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2010,136.33075788
532,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2015,135.69813421500004
533,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2020,150.5955534746998
534,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2025,163.1339398322385
535,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2030,172.00574840577735
536,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2035,176.41291956771076
537,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2040,178.454273557955
538,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2045,179.3107460256417
539,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2050,180.14218054112652
540,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2055,181.91167739990675
541,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2060,184.8863365330538
542,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2065,188.28393920301977
543,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2070,191.5605979053611
544,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2075,191.91190138119654
545,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2080,185.75225295430621
546,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2085,181.60565332684533
547,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2090,176.83827317998998
548,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2095,171.48268727564673
549,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Africa,2100,164.97267497034207
550,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,1975,9.7481497731868
551,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,1990,28.869340464399993
552,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2005,43.84887895372
553,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2010,56.132921242600005
554,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2015,45.85406035469997
555,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2020,58.02921219122638
556,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2025,65.66474307747447
557,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2030,73.48149307676718
558,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2035,78.84064559034911
559,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2040,83.97539070330251
560,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2045,88.39737888044854
561,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2050,91.79256695669758
562,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2055,94.69961017314846
563,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2060,98.49892553025752
564,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2065,101.87334178271095
565,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2070,105.47991970858943
566,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2075,108.64980139780567
567,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2080,111.03501805815657
568,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2085,112.83642796107988
569,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2090,114.19296174886871
570,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2095,115.05885624892207
571,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Northern,2100,115.83168032254643
572,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,1975,8.508184179999997
573,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,1990,22.625942425999984
574,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2005,39.51866137
575,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2010,52.95040856000001
576,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2015,60.85091291199999
577,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2020,72.34880066500004
578,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2025,81.453814319
579,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2030,89.62626463699999
580,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2035,97.42043884859993
581,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2040,104.87943111800004
582,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2045,112.3906309969
583,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2050,119.67139052769996
584,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2055,128.36790922912007
585,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2060,137.38475691273004
586,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2065,145.324575298329
587,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2070,152.83087823716116
588,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2075,159.0924145629605
589,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2080,161.94312590970227
590,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2085,164.4472831199555
591,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2090,166.05052941612556
592,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2095,167.37123576129696
593,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South America_Southern,2100,168.8794004928875
594,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,1975,2.818297747
595,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,1990,7.258217059100001
596,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2005,18.836792769999995
597,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2010,24.707623981999998
598,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2015,36.469101552
599,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2020,48.3014363602
600,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2025,59.54942741789999
601,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2030,71.14510908810999
602,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2035,82.34117418680995
603,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2040,95.67797563654999
604,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2045,111.36827007799994
605,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2050,129.11417086391
606,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2055,149.26523970810004
607,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2060,171.0027546063401
608,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2065,191.57375115954974
609,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2070,211.51890954258187
610,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2075,231.3009517196001
611,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2080,249.0135436376299
612,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2085,266.28864132469994
613,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2090,283.2070080216
614,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2095,300.22527697160024
615,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,2100,318.94225527160006
616,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,1975,10.175387420000002
617,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,1990,72.64845978145199
618,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2005,144.68266816450006
619,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2010,169.7976570049999
620,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2015,181.47480568029994
621,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2020,187.44487214850008
622,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2025,187.65831155090004
623,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2030,185.00094808360006
624,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2035,177.7247972380001
625,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2040,167.59728297069998
626,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2045,155.58870467309993
627,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2050,143.45177344892002
628,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2055,133.51836781507004
629,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2060,125.57545564342503
630,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2065,118.74740235496009
631,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2070,114.03738248919298
632,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2075,108.39939983145007
633,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2080,101.00543215122886
634,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2085,96.0789460327312
635,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2090,91.2212677411532
636,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2095,86.74891952133265
637,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Korea,2100,82.5027332806512
638,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,1975,36.019167667000005
639,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,1990,119.77503881151998
640,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2005,231.68605613198
641,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2010,280.46508195
642,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2015,324.3450635530101
643,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2020,383.0324776642678
644,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2025,432.82677706818293
645,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2030,477.88242112714545
646,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2035,516.5550821481586
647,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2040,553.5188811459388
648,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2045,589.7879473898929
649,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2050,625.9817132005257
650,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2055,668.4286586913282
651,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2060,713.6320147531553
652,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2065,756.3724229822385
653,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2070,798.867297437486
654,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2075,834.4991963479938
655,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2080,850.8994447204458
656,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2085,867.5236219426926
657,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2090,880.8887594558237
658,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2095,891.7122880428982
659,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Southeast Asia,2100,901.263003096656
660,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,1975,7.076291741000001
661,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,1990,35.94140967199998
662,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2005,79.14950677900003
663,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2010,79.344858342
664,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2015,78.214655605
665,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2020,83.97443992399995
666,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2025,85.03658996409999
667,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2030,85.08605075480001
668,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2035,83.73305374219993
669,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2040,81.73616858900006
670,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2045,78.97392598333995
671,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2050,76.12290770959999
672,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2055,73.82064616854197
673,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2060,72.38466621032006
674,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2065,72.028764173128
675,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2070,72.4751964824275
676,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2075,72.31837679670507
677,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2080,68.05016806973394
678,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2085,66.49348429828365
679,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2090,65.20689366117753
680,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2095,63.73998733931451
681,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Taiwan,2100,62.09801529462374
682,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,1975,502.8842925000001
683,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,1990,1382.2111041
684,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2005,1623.6416450000004
685,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2010,1513.1264935000006
686,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2015,1414.8955447
687,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2020,1458.4874193134506
688,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2025,1465.1184819938105
689,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2030,1455.6981224419133
690,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2035,1445.7724071782745
691,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2040,1431.268018083051
692,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2045,1429.892480944594
693,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2050,1434.4407665330114
694,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2055,1445.7517473403955
695,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2060,1467.1929869556045
696,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2065,1486.0644677675577
697,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2070,1523.3070341101172
698,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2075,1555.0413990943766
699,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2080,1602.4014350875723
700,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2085,1618.8912657290418
701,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2090,1618.1509858096153
702,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2095,1612.5226299414135
703,MTC,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",USA,2100,1599.562708599064
