,region,scenario,input,Year,value
229,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2090,0.43697204201999995
230,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2095,0.44417183133000004
231,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2100,0.45021829382
232,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2005,0.344717
233,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2010,0.3045737
234,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2015,0.2651408
235,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2020,0.2447247
236,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2025,0.2229329
237,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2030,0.19659010000000002
238,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2035,0.1762202
239,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2040,0.1595797
240,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2045,0.1422271
241,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2050,0.1260905
242,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2055,0.11007549999999999
243,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2060,0.0954392
244,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2065,0.08261837999999999
245,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2070,0.07091616
246,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2075,0.06013482
247,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2080,0.05068648
248,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2085,0.04218292
249,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2090,0.034718849999999996
250,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2095,0.02834703
251,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2100,0.02335409
252,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2005,3.880479336
253,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2010,4.965922255000001
254,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2015,5.538361017999999
255,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2020,6.099656023079911
256,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2025,6.278476866338466
257,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2030,6.2640988731344
258,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2035,6.225270423199811
259,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2040,6.287269786369129
260,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2045,6.465657066685291
261,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2050,6.648839568447239
262,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2055,6.8804373811551995
263,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2060,7.115646765051398
264,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2065,7.329799466553317
265,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2070,7.5264417960518015
266,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2075,7.707605857902472
267,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2080,7.8774356609291685
268,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2085,8.03374435141199
269,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2090,8.181187129623476
270,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2095,8.321433155967368
271,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2100,8.435794105207076
272,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2005,27.473705
273,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2010,38.44214403
274,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2015,40.602973945
275,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2020,49.49523851799999
276,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2025,53.59693222999999
277,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2030,54.89026185929999
278,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2035,54.329244149291945
279,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2040,53.093595328356784
280,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2045,51.181561260171684
281,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2050,48.68440114999999
282,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2055,45.562206640191576
283,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2060,42.13576684228077
284,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2065,38.79296772922743
285,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2070,35.65686502832318
286,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2075,32.7220697067
287,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2080,30.074863242991775
288,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2085,27.5446558540019
289,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2090,25.24284302229279
290,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2095,23.185367088349995
291,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2100,21.284224625399997
292,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2005,0.00047010000000000004
293,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2010,0.00036819999999999995
294,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2015,0.0005605
295,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2020,0.0006821464
296,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2025,0.368865329
297,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2030,0.8389900861999999
298,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2035,1.2633010152
299,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2040,1.4775678736000002
300,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2045,1.5793034017
301,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2050,1.5923046405299999
302,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2055,1.50634664479
303,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2060,1.37652733165
304,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2065,1.2433781969399997
305,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2070,1.1258807087800002
306,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2075,1.02315080365
307,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2080,0.92513118123
308,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2085,0.83371207494
309,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2090,0.7526059604099999
310,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2095,0.68293915279
311,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2100,0.62286062588
312,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2005,2.2770204
313,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2010,2.9850130999999998
314,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2015,3.9719705000000003
315,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2020,5.017030217
316,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2025,6.039909420000001
317,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2030,6.680503756999999
318,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2035,7.025518188000001
319,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2040,7.252990311600001
320,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2045,7.285195652
321,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2050,7.1447112495
322,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2055,6.824914165699998
323,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2060,6.4470942739999995
324,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2065,6.0988054476
325,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2070,5.745230014800001
326,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2075,5.412045205969998
327,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2080,5.154733148049999
328,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2085,4.877557687428001
329,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2090,4.601630263695
330,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2095,4.345257046325998
331,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",district heat,2100,4.038473307341
332,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2005,7.678339738947
333,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2010,13.018303101891997
334,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2015,18.24916109125
335,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2020,22.791026119999994
336,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2025,28.1577089340831
337,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2030,32.9473724429191
338,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2035,36.40876507902656
339,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2040,38.94201914851697
340,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2045,40.63655589869901
341,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2050,41.448700358869985
342,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2055,41.70685726880001
343,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2060,41.62021232400002
344,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2065,41.328534430000005
345,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2070,40.88700008379999
346,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2075,40.164061748900004
347,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2080,38.77124572162
348,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2085,37.168712855943006
349,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2090,35.478379109192005
350,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2095,33.821848457959995
351,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",electricity,2100,32.26223088708999
352,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2005,1.5694441537500003
353,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2010,3.7079317506
354,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2015,5.1637402587
355,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2020,7.4455562654000005
356,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2025,9.337931179500004
357,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2030,11.132347180254001
358,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2035,12.453759511091
359,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2040,13.130812286644002
360,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2045,13.574867884200101
361,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2050,13.645070872937394
362,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2055,13.784536543807798
363,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2060,13.692798053550343
364,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2065,13.000025117906405
365,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2070,12.410885854085503
366,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2075,11.794257283116307
367,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2080,11.098495280788105
368,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2085,10.588858899919549
369,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2090,10.3266875014933
370,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2095,10.106768907029306
371,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",gas,2100,10.449068926663298
372,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2025,0.0818676252
373,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2030,0.3743069232999999
374,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2035,0.8034912232899998
375,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2040,1.15791528464
376,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2045,1.4214450845
377,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2050,1.6682352591999998
378,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2055,1.8649944034000003
379,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2060,2.04199697902
380,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2065,2.1687751299999993
381,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2070,2.252837868030001
382,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2075,2.2886117731200004
383,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2080,2.2646221183799993
384,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2085,2.21615907823
385,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2090,2.1572671599199995
386,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2095,2.0798284535799985
387,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",hydrogen,2100,2.01267073208
388,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2005,6.78429
389,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2010,4.6840399999999995
390,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2015,3.38022
391,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2020,2.8521400000000003
392,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2025,2.3770100000000003
393,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2030,1.959076
394,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2035,1.655739
395,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2040,1.435806
396,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2045,1.228859
397,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2050,1.0532949999999999
398,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2055,0.8931899999999999
399,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2060,0.757267
400,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2065,0.6543749999999999
401,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2070,0.559059
402,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2075,0.476654
403,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2080,0.413598
404,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2085,0.356007
405,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2090,0.30188800000000005
406,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2095,0.256673
407,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",j traditional biomass,2100,0.2142156
408,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2005,13.155062072000003
409,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2010,17.922585503000004
410,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2015,22.464255748999996
411,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2020,27.219870799
412,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2025,30.466051419400006
413,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2030,32.649357981269695
414,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2035,34.19781480106231
415,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2040,35.51862366501622
416,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2045,36.601172338660845
417,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2050,37.15454633814897
418,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2055,37.37026564609422
419,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2060,37.268990578244875
420,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2065,36.96839589062773
421,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2070,36.46495497941676
422,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2075,35.83608522539977
423,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2080,35.42470819153507
424,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2085,34.982956001278076
425,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2090,34.4802352554875
426,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2095,33.96349059705933
427,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",refined liquids,2100,33.374651562689216
428,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2005,2.28877338
429,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2010,4.111358060000001
430,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2015,4.802515399999999
431,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2020,5.408336690000001
432,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2025,7.295262779999998
433,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2030,8.973967499999999
434,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2035,10.53451051
435,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2040,11.996163000000005
436,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2045,13.138341470000006
437,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2050,14.06647017810937
438,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2055,14.806998896218715
439,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2060,15.31785775202352
440,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2065,15.611213694965237
441,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2070,15.683569042265361
442,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2075,15.555395867843947
443,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2080,15.285605116599012
444,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2085,14.873003836196078
445,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2090,14.349860752983133
446,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2095,13.745057258476233
447,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",c coal,2100,13.097712101161607
448,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2005,1.646939214
449,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2010,1.78930849
450,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2015,1.85447998
451,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2020,2.4030832050000006
452,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2025,3.2846441759999996
453,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2030,4.019371403
454,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2035,4.57845949
455,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2040,4.964269941137177
456,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2045,5.333377129190257
457,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2050,5.481619141753906
458,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2055,5.505653856724952
459,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2060,5.425889661485397
460,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2065,5.27830323258877
461,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2070,5.124166163788503
462,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2075,4.969316081984796
463,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2080,4.805719602876201
464,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2085,4.6214113903634635
465,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2090,4.42098900775003
466,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",d biomass,2095,4.208085144335124
